Time=, 10.000057870347176
4.0130421120167981, 25.935841399697651, 33.984087989375773, 0.12010503279723585E-25, 20891.039208602622, 19236.779290401933, -0.30190904376162472E+149, 0.33591606508272178E-17, 0.21712175080720068E-20, 0.89548400587481161E-1, 0.13921440800018904E-5, 0.25723295540517376E-2, 0.17463702141640465E-6, 0.93292670829723090E-1, 0.11916819359707638E-12, 51.612879089963776, 0.56808190441031076E-3, 5181.5301227029659, 0.90377272059874947E-1, 1209219.2339378579, 12.052762210931053, 124102.85860567635, 0.0000000000000000, 0.14081912424567657E-1, 0.14644257335368871E-5, 7.7906232586540503, 0.95234390570489696E-3, 659.93514553396858, 0.16166446455927706E-1, 182301.62781001668, 5.2609028824656878, 15794.909277085742, 0.47376162601291899E-2, 0.88011954116374604E-3, 0.74641759953617353E-7, 0.48691395377235774, 0.30519558335361706E-3, 18.956474278441124, 0.16756048335013973E-2, 11353.347328503107, 2.3984333742045028, 451.28312220245101, 0.14424877115442977E-1, 2205324.3651232934, 0.30315548721562542E-3, 36.154867331910175, 0.48207933327924102E-2, 0.73370262668344630E-17, 263.37511671149957, 1.1519536933831007, 0.24565648485733177E-15, 0.11895499267920511E-26, 0.10562751572187809E-29, 8330.7525950648342, 36.684088742778997, 19080.070174256245, 86.415670991226861, 294.40762282134875, 1.2897255860767443
5.0408154780401695, 25.907853838819197, 33.981026040401751, 0.38728961339785981E-30, 21838.747023986314, 20056.826043645084, -0.36452411351251998E+149, 0.14134221459221248E-19, 0.92647941330772845E-23, 0.73215134769430437E-1, 0.56689889621947359E-6, 0.21005960722705755E-2, 0.10881513738937103E-6, 0.91347342330879711E-1, 0.14975039979129517E-12, 51.715941575381457, 0.60736279623893337E-3, 4330.1648594411181, 0.36799658203110493E-1, 1215738.0536301343, 11.486915086673212, 101307.37090319881, 0.0000000000000000, 0.13788277897417992E-1, 0.10381806302605938E-5, 7.8061798602150043, 0.10175475366283062E-2, 551.30149829402410, 0.65960090033580143E-2, 183321.09383991951, 5.1486009438050511, 12893.665387679985, 0.37753868706461870E-2, 0.86176738675867277E-3, 0.53974609128446594E-7, 0.48788624137778064, 0.32202979093428724E-3, 15.792494009799668, 0.98357044558832212E-3, 11423.538900575759, 2.0970376716953623, 368.39043964799691, 0.11855301752844181E-1, 2221448.5339701618, 0.30462782319701828E-3, 41.719760584063842, 0.41099950371987923E-3, 0.50427057093654007E-20, 262.25177471937923, 1.1468490582032735, 0.16888897743554441E-18, 0.82393860066112873E-30, 0.72955191518466292E-33, 8691.9224886543143, 38.274596411737171, 18686.411930675291, 84.683020588070775, 229.20713161103964, 1.0039597381276983
6.2167463965594205, 25.873151795660977, 33.977582374263349, 0.97869835520974244E-35, 21597.317638910539, 19771.750236720833, -0.42940018129230874E+149, 0.63248962800068216E-22, 0.41959224151369379E-25, 0.53627399508722445E-1, 0.20931165278776801E-6, 0.18567256434799898E-2, 0.82162402982000878E-7, 0.87159955450510529E-1, 0.18430168045259405E-12, 51.826761779555156, 0.64941518509486562E-3, 3261.6859314668131, 0.13186667960159017E-1, 1222529.6103854594, 11.005291654981702, 73608.082790852844, 0.0000000000000000, 0.13156219461053944E-1, 0.69778952652098363E-6, 7.8229074381924724, 0.10877327128378130E-2, 415.19416912883406, 0.24115793677433345E-2, 184390.08403819436, 5.0532272585467553, 9368.3014461086550, 0.26372276577586919E-2, 0.82226373830917719E-3, 0.37516033819788361E-7, 0.48893171501004729, 0.33830343626997374E-3, 11.877944732218717, 0.59099652980909806E-3, 11498.350154059919, 1.7386677197258960, 267.66575560310520, 0.87346890364864999E-2, 2238638.3012978863, 0.30593765369823860E-3, 47.335891371277135, 0.30939404933177826E-4, 0.27201074015092545E-23, 262.86691430049234, 1.1493331558119417, 0.91127320718767840E-22, 0.44752132440577734E-33, 0.39535886646467444E-36, 8495.7407594610995, 37.404558884933387, 18883.699179280939, 85.559118811583602, 176.82314347734780, 0.77443059268434922
7.5332714556690821, 25.843308920567317, 33.973855775961432, 0.21576320143184429E-39, 20247.467023785572, 18464.266386893793, -0.49201853730213301E+149, 0.35927138925132571E-24, 0.24015142878126960E-27, 0.44192437232809537E-1, 0.93173094846503479E-7, 0.23831117369909893E-2, 0.10211379832116321E-6, 0.80482872598884411E-1, 0.22197223763652503E-12, 51.940670990609782, 0.69258347343375810E-3, 2169.6457566574181, 0.42136722665791259E-2, 1229577.8283903869, 10.627340579873422, 46979.549848128874, 0.0000000000000000, 0.12148357859015944E-1, 0.44659128707202436E-6, 7.8401012813610462, 0.11602429801655771E-2, 276.16065669216209, 0.80645538041690076E-3, 185499.50087856813, 4.9786631444109659, 5979.2154352164343, 0.16070882248420035E-2, 0.75927239207793573E-3, 0.25429958501330118E-7, 0.49000633021738038, 0.35270804268625500E-3, 7.8954805531921703, 0.35006838779521335E-3, 11575.995521571022, 1.3618355954112953, 170.83472672047202, 0.56883952508662164E-2, 2256265.8447753843, 0.30694782988332028E-3, 52.637457342996854, 0.15218381255486466E-4, 0.12818437072418378E-26, 265.64464189651125, 1.1612701906805132, 0.42955092856008358E-25, 0.21277495944918839E-36, 0.18719700741413859E-39, 7787.2843067378062, 34.274475489535632, 19621.415420038651, 88.819264067756109, 139.32894752086736, 0.61019508340985296
8.9777357914215301, 25.816453599204827, 33.969988757681875, 0.45723336919893515E-44, 18147.897767485571, 16475.893485234723, -0.54725514489798614E+149, 0.31863971539239047E-26, 0.21216039021383366E-29, 0.59740818763427496E-1, 0.79652470659838509E-7, 0.32388095317657478E-2, 0.74116310593544498E-5, 0.71701855276181822E-1, 0.26134578710087181E-12, 52.052038390391537, 0.73489256193340737E-3, 1255.0158149930760, 0.12220425124610014E-2, 1236853.2163668647, 10.353555507123046, 25967.447911651332, 0.0000000000000000, 0.10822921245450121E-1, 0.27574212471937098E-6, 7.8569114549060508, 0.12318726798890109E-2, 159.73669824185035, 0.25259169110467732E-3, 186636.90592212483, 4.9250372774174513, 3304.9479160283372, 0.84122616095593709E-3, 0.67643260741285887E-3, 0.17278579260731055E-7, 0.49105696607362653, 0.36395558275486092E-3, 4.5655094129372200, 0.19314639612695911E-3, 11654.240565716576, 1.0173464412295130, 94.427083315096837, 0.32175782924773002E-2, 2273614.2820505872, 0.30753993485640243E-3, 57.229331522961360, 0.13003613701545390E-3, 0.58147512551491825E-30, 270.73022298526507, 1.1833062244099046, 0.19490271514844199E-28, 0.97781880859803866E-40, 0.87982100612516859E-43, 6742.7102550676718, 29.664683738889192, 20709.317661921465, 93.620728713678588, 112.86531102295960, 0.49431469438486636
10.534257823134492, 25.790422872245003, 33.966158540373733, 0.10062952271473490E-48, 15792.496905749196, 14272.289831465432, -0.59031513939364136E+149, 0.16454934398410175E-27, 0.48219321289416768E-31, 0.23845418102836829, 0.68250732089743343E-6, 0.13721417608258443E-1, 0.66125419626951280E-2, 0.61844643523578470E-1, 0.30041792736571339E-12, 52.154931866572134, 0.77425090111960752E-3, 627.94422558634960, 0.33250399434884588E-3, 1244176.9251328083, 10.171687337232994, 12197.424260926540, 0.0000000000000000, 0.93350401963115236E-2, 0.16945844566003889E-6, 7.8724425456468170, 0.12992012171080957E-2, 79.922343442790677, 0.76387520209428566E-4, 187770.01386699209, 4.8893615438532132, 1552.3994513906080, 0.35933754568823569E-3, 0.58344004496916073E-3, 0.12270810128433043E-7, 0.49202765925475361, 0.37099545828774667E-3, 2.2839648346240367, 0.95869646385411897E-4, 11730.102560060432, 0.74930492486461375, 44.354270039733713, 0.15524207308078479E-2, 2289938.8861765401, 0.30763623250914857E-3, 60.725784613475021, 0.11744601498967918E-2, 0.27436661816420149E-33, 278.03808496494105, 1.2150791188199555, 0.91984530409248259E-32, 0.48990223242334205E-43, 0.14000387833349578E-44, 5600.6074412443868, 24.629417808920596, 21891.754922340791, 98.833934827048353, 92.642762163200359, 0.40578037235686587
12.185688753790268, 25.765877439398061, 33.962560495334984, 0.22411047033705179E-53, 13403.640490574702, 12054.767370907999, -0.62067005531861137E+149, 0.81943850183847668E-26, 0.69906013894819848E-30, 29.902421362196456, 0.19341862606809393E-3, 1.0294265531305982, 1.3724043022782786, 0.51080669180646021E-1, 0.34163921096640623E-12, 52.255822413949254, 0.81331667267642500E-3, 264.91479314068374, 0.82185780553007022E-4, 1252152.9706319296, 10.049745747932839, 4830.6464594839372, 0.0000000000000000, 0.77102893298689364E-2, 0.10381835593304381E-6, 7.8876713075159826, 0.13670225945335119E-2, 33.717016312639053, 0.21492099846891301E-4, 188990.73403638531, 4.8641590176010059, 614.80954938887794, 0.12693804320474335E-3, 0.48189311834360889E-3, 0.92273136980354026E-8, 0.49297945688259731, 0.37347269975689296E-3, 0.96347054096992557, 0.40778594263425850E-4, 11809.460306359406, 0.55718914810376174, 17.565987125397072, 0.63052715393274185E-3, 2306494.4843975198, 0.30714737455136775E-3, 63.038229993038449, 0.98649198856473330E-2, 0.12792267994032622E-36, 288.34321640487599, 1.2599666697175080, 0.42858520507494245E-35, 0.14653222461716546E-45, 0.12435179490748116E-45, 4462.5789656065563, 19.616715995069260, 23065.408810795412, 104.00331146023080, 74.411310665272325, 0.32595906318298928
13.915246172584975, 25.744243191613869, 33.959389069527717, 0.42054461480678971E-58, 10468.142400957857, 9300.4916867209977, -0.63930448878404585E+149, 0.48664955490619265E-24, 0.40576884961957324E-28, 37.508952150674475, 0.45108273747503091E-3, 1.4744965195337898, 3.5851234252034789, 0.34794208729642187E-1, 0.40843195505287303E-12, 52.408991044377387, 0.87382146952658460E-3, 62.120289318505527, 0.12079249486402621E-4, 1265812.2919879812, 9.9340052546474720, 1075.2552878802765, 0.0000000000000000, 0.52519556624680509E-2, 0.52023070434408746E-7, 7.9107911007999192, 0.14745162139712044E-2, 7.9063159520526529, 0.36294231986546044E-5, 191062.68933773483, 4.8341276337788139, 136.85067300294455, 0.25287462675500160E-4, 0.32824726641365756E-3, 0.68530566060786658E-8, 0.49442444398322283, 0.36743019918381064E-3, 0.22591578767338927, 0.95346422456877221E-5, 11940.812978128230, 0.39646583891929110, 3.9100192286556159, 0.13848405290962438E-3, 2333165.4065249180, 0.30508315816408013E-3, 63.713190516161724, 0.10971102763453625, 0.42282732650213747E-40, 309.86447136938318, 1.3538116369497262, 0.14075238971507390E-38, 0.13315558081926412E-48, 0.12587131929419920E-48, 3062.0282299339979, 13.453414380011742, 24555.085149088885, 110.55780638152706, 49.590390157733083, 0.21725477303913118
15.707620754619395, 25.726751677874930, 33.956821590374965, 0.88711215693137734E-63, 7684.5514755725790, 6676.6939608243101, -0.62877832651925448E+149, 0.10991633913973008E-22, 0.89966530283028835E-27, 37.723572390150302, 0.76313653867443848E-3, 1.7434344802619886, 6.5879086094246349, 0.16694880380556019E-1, 0.50026250522658983E-12, 52.616729596860530, 0.95849817729243975E-3, 6.8833726916737348, 0.10049540613961404E-5, 1287280.3736488859, 9.8133862225010660, 113.60100600815383, 0.0000000000000000, 0.25199816004127752E-2, 0.21367705033096332E-7, 7.9421478634773148, 0.16310729170838187E-2, 0.87607455954331770, 0.32515687346753246E-6, 194306.09492991850, 4.7838654185935638, 14.458309855582899, 0.23380998092094579E-5, 0.15749888656092269E-3, 0.52286524134846256E-8, 0.49638424168784734, 0.33951462838530903E-3, 0.25032635665223624E-1, 0.10429653229323097E-5, 12144.062252877111, 0.31949765840445327, 0.41309456730236943, 0.13626193475837535E-4, 2373897.5113511574, 0.29916496083076693E-3, 58.079292785407667, 0.85735160243415687, 0.12091138080380566E-43, 347.14926579581578, 1.5164553994298717, 0.39749440894425595E-42, 0.87682005075462121E-52, 0.85625808791451136E-52, 1753.3300745933334, 7.6992609134687395, 25992.085722920045, 116.87404667964491, 28.522951250084574, 0.12494719283712936
17.549555089817318, 25.714396286209617, 33.955007156747421, 0.27779672053383446E-67, 5670.4935986101245, 4806.2803791463211, -0.59004828507389458E+149, 0.50734436506003611E-22, 0.41010333925325830E-26, 39.169175690724693, 0.10662994006147633E-2, 2.0266638750718267, 9.6971950976228758, 0.48250614923489657E-2, 0.57934260982984445E-12, 52.843341578666383, 0.10553545492666089E-2, 0.33676630728933010, 0.45641303501795373E-7, 1317015.6185415939, 9.6287987287353687, 5.3703199088129443, 0.0000000000000000, 0.72831094336287753E-3, 0.67531785090649979E-8, 7.9763534457157039, 0.18244478908421458E-2, 0.42861589321001023E-1, 0.14408786636076319E-7, 198794.79161371395, 4.6831293047296478, 0.68349526112164283, 0.94664048304833468E-7, 0.45519461426424849E-4, 0.35738965915659354E-8, 0.49852209064207548, 0.27756261510637119E-3, 0.12247082868923258E-2, 0.51620576849368601E-7, 12424.671070105889, 0.29717331704689576, 0.19528436032047094E-1, 0.57705925900997812E-6, 2429998.5040921560, 0.28642271347576842E-3, 39.045353763106810, 1.8102541846247895, 0.36749967127501804E-47, 397.28435138684358, 1.7351126314579881, 0.11827372045824747E-45, 0.27055644829876038E-54, 0.95566636351831395E-55, 859.31150041723652, 3.7711753432937383, 26991.014728808634, 121.26062695813413, 14.191601049256878, 0.62148105971599164E-1
19.430008386115109, 25.707950568784469, 33.954060653208536, 0.13618288459333496E-71, 4653.0504532748309, 3889.0694365346335, -0.55330116892979823E+149, 0.78623568583446007E-22, 0.63473503606331251E-26, 41.186896519387318, 0.12620966371006230E-2, 2.2357416757741473, 11.762734593908194, 0.90011188538966728E-3, 0.59324906777489763E-12, 52.997074336737775, 0.11263312155032142E-2, 0.75296144333720947E-2, 0.11352739597615534E-8, 1348554.4557758973, 9.3778439661259068, 0.11838862561675623, 0.0000000000000000, 0.13586586053635706E-3, 0.15464072268359778E-8, 7.9995583903973149, 0.19903754357762015E-2, 0.95832489238302954E-3, 0.32530951242712677E-9, 203555.38903556814, 4.5413136216706942, 0.15067643260314440E-1, 0.17663816843684009E-8, 0.84916313098946812E-5, 0.19272190907281851E-8, 0.49997239977229352, 0.20534171910353957E-3, 0.27382945457183819E-4, 0.12436326596961807E-8, 12722.211741945615, 0.28655624882638148, 0.43050409315184064E-3, 0.11179551985732459E-7, 2489521.3509486495, 0.26850977974084915E-3, 20.838402606257333, 1.4307856071158715, 0.18765106416853557E-46, 444.51408181744642, 1.9409797638132091, 0.69620654259549880E-45, 0.81681790827038296E-51, 0.13273686959598921E-51, 446.71197022307797, 1.9592224868815358, 27448.122292491480, 123.26637736442184, 10.115136540670925, 0.44229573534993391E-1
21.340052396880075, 25.000000000000000, 1.0000000000000000, 0.0000000000000000, 2000.0000000000000, 2000.0000000000000, 0.0000000000000000, 63.000000000000000, 0.0000000000000000, 591.00000000000000, 0.0000000000000000, 49.000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.75295886008775138E-2, 0.11352733754402716E-8, 1348554.4582917970, 9.3778439466234822, 0.11838824895398747, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.95832160460506885E-3, 0.32530895269510003E-9, 203555.38941532825, 4.5413136106303043, 0.15067595321416600E-1, 0.17663749207569943E-8, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.27382851519392778E-4, 0.12436300714925230E-8, 12722.211765680926, 0.28655624799846618, 0.43050272346904518E-3, 0.11179510915147382E-7, 2489521.3556314963, 0.26850977833158310E-3, 0.0000000000000000, 1.4307884330498513, 0.0000000000000000, 444.51408553315429, 1.9409797800094084, 0.69639141867864440E-45, 0.81703470390059544E-51, 0.13277200306726737E-51, 0.0000000000000000, 0.0000000000000000, 806.85714285714289, 806.85714285714289, 10.115133371900663, 0.44229559634044693E-1
